arrivaldatetime,duetime,departuredatetime,departureduetime,scheduledarrivaldatetime,scheduleddeparturedatetime,destination,destinationlocalized,origin,originlocalized,direction,operator,operatortype,additionalinformation,lowfloorstatus,route,sourcetimestamp,monitored,stopid
18/02/2020 20:59:34,57,18/02/2020 20:59:34,57,18/02/2020 21:00:00,18/02/2020 21:00:00,Charlotte Way,Charlotte Way,Dublin Airport,Aerfort,Inbound,bac,1,,no,757,18/02/2020 20:00:39,true,1015
,,,,,,,,,,,,,,,,,,
18/02/2020 20:02:37,Due,18/02/2020 20:02:37,Due,18/02/2020 19:51:00,18/02/2020 19:51:00,Kimmage,Camaigh,Harristown,Baile Anraí,Outbound,bac,1,,no,83,18/02/2020 20:02:18,true,1016
18/02/2020 20:03:40,1,18/02/2020 20:03:40,1,18/02/2020 20:01:00,18/02/2020 20:01:00,Dundrum LUAS,Dún Droma ,Maryfield Drive,Maryfield Drive,Outbound,bac,1,,no,14,18/02/2020 20:02:18,true,1016
18/02/2020 20:04:17,1,18/02/2020 20:04:17,1,18/02/2020 20:03:00,18/02/2020 20:03:00,Rathmines,Ráth Maonais,IKEA,IKEA,Outbound,bac,1,,no,140,18/02/2020 20:02:18,true,1016
18/02/2020 20:05:20,2,18/02/2020 20:05:20,2,18/02/2020 20:00:00,18/02/2020 20:00:00,Stocking Ave,Ascaill Stoicín ,Ringsend Road,Ringsend Road,Outbound,bac,1,,no,15B,18/02/2020 19:57:21,true,1016
18/02/2020 20:06:24,4,18/02/2020 20:06:24,4,18/02/2020 20:01:00,18/02/2020 20:01:00,Ballycullen Road,Br Bhaile Uí Chuilinn,Clongriffin,Cluain Ghrífín,Outbound,bac,1,,no,15,18/02/2020 19:59:00,true,1016
18/02/2020 20:09:42,7,18/02/2020 20:09:42,7,18/02/2020 20:11:00,18/02/2020 20:11:00,Kimmage,Camaigh,Harristown,Baile Anraí,Outbound,bac,1,,no,83,18/02/2020 20:00:39,true,1016
18/02/2020 20:13:49,11,18/02/2020 20:13:49,11,18/02/2020 20:14:00,18/02/2020 20:14:00,Citywest,Iarthar na Cathrach ,Poolbeg Street,Poolbeg Street,Outbound,bac,1,,no,65B,18/02/2020 19:14:27,true,1016
18/02/2020 20:13:53,11,18/02/2020 20:13:53,11,18/02/2020 20:14:00,18/02/2020 20:14:00,Blessington,Baile Coimín,Poolbeg Street,Poolbeg Street,Outbound,bac,1,,no,65,18/02/2020 19:14:27,true,1016
18/02/2020 20:17:09,14,18/02/2020 20:17:09,14,18/02/2020 20:20:00,18/02/2020 20:20:00,Stocking Ave,Ascaill Stoicín ,Ringsend Road,Ringsend Road,Outbound,bac,1,,no,15B,18/02/2020 20:02:18,true,1016
18/02/2020 20:20:43,18,18/02/2020 20:20:43,18,18/02/2020 20:21:00,18/02/2020 20:21:00,Limekiln Ave,Limekiln Ave,Ringsend Road,Ringsend Road,Outbound,bac,1,,no,15A,18/02/2020 19:21:05,true,1016
18/02/2020 20:21:08,18,18/02/2020 20:21:08,18,18/02/2020 20:21:00,18/02/2020 20:21:00,Dundrum LUAS,Dún Droma ,Maryfield Drive,Maryfield Drive,Outbound,bac,1,,no,14,18/02/2020 19:22:42,true,1016
18/02/2020 20:21:45,19,18/02/2020 20:21:45,19,18/02/2020 20:16:00,18/02/2020 20:16:00,Ballycullen Road,Br Bhaile Uí Chuilinn,Clongriffin,Cluain Ghrífín,Outbound,bac,1,,no,15,18/02/2020 19:54:04,true,1016
18/02/2020 20:22:35,20,18/02/2020 20:22:35,20,18/02/2020 20:23:00,18/02/2020 20:23:00,Rathmines,Ráth Maonais,IKEA,IKEA,Outbound,bac,1,,no,140,18/02/2020 19:22:42,true,1016
18/02/2020 20:32:49,30,18/02/2020 20:32:49,30,18/02/2020 20:31:00,18/02/2020 20:31:00,Ballycullen Road,Br Bhaile Uí Chuilinn,Clongriffin,Cluain Ghrífín,Outbound,bac,1,,no,15,18/02/2020 19:52:24,true,1016
18/02/2020 20:37:21,34,18/02/2020 20:37:21,34,18/02/2020 20:37:00,18/02/2020 20:37:00,Kimmage,Camaigh,Harristown,Baile Anraí,Outbound,bac,1,,no,83A,18/02/2020 19:37:34,true,1016
18/02/2020 20:39:35,37,18/02/2020 20:39:35,37,18/02/2020 20:40:00,18/02/2020 20:40:00,Stocking Ave,Ascaill Stoicín ,Ringsend Road,Ringsend Road,Outbound,bac,1,,no,15B,18/02/2020 19:40:52,true,1016
18/02/2020 20:41:08,38,18/02/2020 20:41:08,38,18/02/2020 20:41:00,18/02/2020 20:41:00,Dundrum LUAS,Dún Droma ,Maryfield Drive,Maryfield Drive,Outbound,bac,1,,no,14,18/02/2020 19:42:30,true,1016
18/02/2020 20:42:35,40,18/02/2020 20:42:35,40,18/02/2020 20:43:00,18/02/2020 20:43:00,Rathmines,Ráth Maonais,IKEA,IKEA,Outbound,bac,1,,no,140,18/02/2020 19:44:10,true,1016
18/02/2020 20:45:00,42,18/02/2020 20:45:00,42,18/02/2020 20:45:00,18/02/2020 20:45:00,Limekiln Ave,Limekiln Ave,Ringsend Road,Ringsend Road,Outbound,bac,1,,no,15A,18/02/2020 19:45:49,true,1016
18/02/2020 20:45:38,43,18/02/2020 20:45:38,43,18/02/2020 20:46:00,18/02/2020 20:46:00,Ballycullen Road,Br Bhaile Uí Chuilinn,Clongriffin,Cluain Ghrífín,Outbound,bac,1,,no,15,18/02/2020 19:45:49,true,1016
18/02/2020 20:50:37,48,18/02/2020 20:50:37,48,18/02/2020 20:51:00,18/02/2020 20:51:00,Kimmage,Camaigh,Harristown,Baile Anraí,Outbound,bac,1,,no,83,18/02/2020 20:02:18,true,1016
18/02/2020 20:54:23,52,18/02/2020 20:54:23,52,18/02/2020 20:54:00,18/02/2020 20:54:00,Stocking Ave,Ascaill Stoicín ,Ringsend Road,Ringsend Road,Outbound,bac,1,,no,15B,18/02/2020 19:55:42,true,1016
18/02/2020 21:00:38,58,18/02/2020 21:00:38,58,18/02/2020 21:01:00,18/02/2020 21:01:00,Ballycullen Road,Br Bhaile Uí Chuilinn,Clongriffin,Cluain Ghrífín,Outbound,bac,1,,no,15,18/02/2020 20:00:39,true,1016
18/02/2020 21:01:08,58,18/02/2020 21:01:08,58,18/02/2020 21:01:00,18/02/2020 21:01:00,Dundrum LUAS,Dún Droma ,Maryfield Drive,Maryfield Drive,Outbound,bac,1,,no,14,18/02/2020 20:02:18,true,1016
,,,,,,,,,,,,,,,,,,
18/02/2020 20:03:09,Due,18/02/2020 20:03:09,Due,18/02/2020 19:51:00,18/02/2020 19:51:00,Kimmage,Camaigh,Harristown,Baile Anraí,Outbound,bac,1,,no,83,18/02/2020 20:02:19,true,1017
18/02/2020 20:04:27,2,18/02/2020 20:04:27,2,18/02/2020 20:02:00,18/02/2020 20:02:00,Dundrum LUAS,Dún Droma ,Maryfield Drive,Maryfield Drive,Outbound,bac,1,,no,14,18/02/2020 20:02:19,true,1017
18/02/2020 20:05:32,3,18/02/2020 20:05:32,3,18/02/2020 20:03:00,18/02/2020 20:03:00,Rathmines,Ráth Maonais,IKEA,IKEA,Outbound,bac,1,,no,140,18/02/2020 20:02:19,true,1017
18/02/2020 20:06:15,3,18/02/2020 20:06:15,3,18/02/2020 20:01:00,18/02/2020 20:01:00,Stocking Ave,Ascaill Stoicín ,Ringsend Road,Ringsend Road,Outbound,bac,1,,no,15B,18/02/2020 19:57:21,true,1017
18/02/2020 20:10:34,8,18/02/2020 20:10:34,8,18/02/2020 20:11:00,18/02/2020 20:11:00,Kimmage,Camaigh,Harristown,Baile Anraí,Outbound,bac,1,,no,83,18/02/2020 20:00:39,true,1017
18/02/2020 20:14:36,12,18/02/2020 20:14:36,12,18/02/2020 20:15:00,18/02/2020 20:15:00,Citywest,Iarthar na Cathrach ,Poolbeg Street,Poolbeg Street,Outbound,bac,1,,no,65B,18/02/2020 19:16:06,true,1017
18/02/2020 20:14:44,12,18/02/2020 20:14:44,12,18/02/2020 20:15:00,18/02/2020 20:15:00,Blessington,Baile Coimín,Poolbeg Street,Poolbeg Street,Outbound,bac,1,,no,65,18/02/2020 19:16:06,true,1017
18/02/2020 20:18:04,15,18/02/2020 20:18:04,15,18/02/2020 20:21:00,18/02/2020 20:21:00,Stocking Ave,Ascaill Stoicín ,Ringsend Road,Ringsend Road,Outbound,bac,1,,no,15B,18/02/2020 20:02:19,true,1017
18/02/2020 20:21:53,19,18/02/2020 20:21:53,19,18/02/2020 20:22:00,18/02/2020 20:22:00,Limekiln Ave,Limekiln Ave,Ringsend Road,Ringsend Road,Outbound,bac,1,,no,15A,18/02/2020 19:22:42,true,1017
18/02/2020 20:21:55,19,18/02/2020 20:21:55,19,18/02/2020 20:22:00,18/02/2020 20:22:00,Dundrum LUAS,Dún Droma ,Maryfield Drive,Maryfield Drive,Outbound,bac,1,,no,14,18/02/2020 19:22:42,true,1017
18/02/2020 20:23:27,21,18/02/2020 20:23:27,21,18/02/2020 20:23:00,18/02/2020 20:23:00,Rathmines,Ráth Maonais,IKEA,IKEA,Outbound,bac,1,,no,140,18/02/2020 19:24:22,true,1017
18/02/2020 20:38:11,35,18/02/2020 20:38:11,35,18/02/2020 20:38:00,18/02/2020 20:38:00,Kimmage,Camaigh,Harristown,Baile Anraí,Outbound,bac,1,,no,83A,18/02/2020 19:39:12,true,1017
18/02/2020 20:40:30,38,18/02/2020 20:40:30,38,18/02/2020 20:41:00,18/02/2020 20:41:00,Stocking Ave,Ascaill Stoicín ,Ringsend Road,Ringsend Road,Outbound,bac,1,,no,15B,18/02/2020 19:40:51,true,1017
18/02/2020 20:41:55,39,18/02/2020 20:41:55,39,18/02/2020 20:42:00,18/02/2020 20:42:00,Dundrum LUAS,Dún Droma ,Maryfield Drive,Maryfield Drive,Outbound,bac,1,,no,14,18/02/2020 19:42:30,true,1017
18/02/2020 20:43:27,41,18/02/2020 20:43:27,41,18/02/2020 20:43:00,18/02/2020 20:43:00,Rathmines,Ráth Maonais,IKEA,IKEA,Outbound,bac,1,,no,140,18/02/2020 19:44:09,true,1017
18/02/2020 20:45:38,43,18/02/2020 20:45:38,43,18/02/2020 20:46:00,18/02/2020 20:46:00,Limekiln Ave,Limekiln Ave,Ringsend Road,Ringsend Road,Outbound,bac,1,,no,15A,18/02/2020 19:45:48,true,1017
18/02/2020 20:51:29,49,18/02/2020 20:51:29,49,18/02/2020 20:51:00,18/02/2020 20:51:00,Kimmage,Camaigh,Harristown,Baile Anraí,Outbound,bac,1,,no,83,18/02/2020 20:02:19,true,1017
18/02/2020 20:54:59,52,18/02/2020 20:54:59,52,18/02/2020 20:55:00,18/02/2020 20:55:00,Stocking Ave,Ascaill Stoicín ,Ringsend Road,Ringsend Road,Outbound,bac,1,,no,15B,18/02/2020 19:55:42,true,1017
18/02/2020 21:01:55,59,18/02/2020 21:01:55,59,18/02/2020 21:02:00,18/02/2020 21:02:00,Dundrum LUAS,Dún Droma ,Maryfield Drive,Maryfield Drive,Outbound,bac,1,,no,14,18/02/2020 20:02:19,true,1017
,,,,,,,,,,,,,,,,,,
18/02/2020 20:04:22,1,18/02/2020 20:04:22,1,18/02/2020 19:52:00,18/02/2020 19:52:00,Kimmage,Camaigh,Harristown,Baile Anraí,Outbound,bac,1,,no,83,18/02/2020 20:02:18,true,1018
18/02/2020 20:05:15,2,18/02/2020 20:05:15,2,18/02/2020 20:03:00,18/02/2020 20:03:00,Dundrum LUAS,Dún Droma ,Maryfield Drive,Maryfield Drive,Outbound,bac,1,,no,14,18/02/2020 20:02:18,true,1018
18/02/2020 20:06:25,4,18/02/2020 20:06:25,4,18/02/2020 20:04:00,18/02/2020 20:04:00,Rathmines,Ráth Maonais,IKEA,IKEA,Outbound,bac,1,,no,140,18/02/2020 20:02:18,true,1018
18/02/2020 20:07:11,4,18/02/2020 20:07:11,4,18/02/2020 20:01:00,18/02/2020 20:01:00,Stocking Ave,Ascaill Stoicín ,Ringsend Road,Ringsend Road,Outbound,bac,1,,no,15B,18/02/2020 19:57:21,true,1018
18/02/2020 20:08:08,5,18/02/2020 20:08:08,5,18/02/2020 20:02:00,18/02/2020 20:02:00,Ballycullen Road,Br Bhaile Uí Chuilinn,Clongriffin,Cluain Ghrífín,Outbound,bac,1,,no,15,18/02/2020 19:59:00,true,1018
18/02/2020 20:11:27,9,18/02/2020 20:11:27,9,18/02/2020 20:12:00,18/02/2020 20:12:00,Kimmage,Camaigh,Harristown,Baile Anraí,Outbound,bac,1,,no,83,18/02/2020 20:00:39,true,1018
18/02/2020 20:15:24,13,18/02/2020 20:15:24,13,18/02/2020 20:15:00,18/02/2020 20:15:00,Citywest,Iarthar na Cathrach ,Poolbeg Street,Poolbeg Street,Outbound,bac,1,,no,65B,18/02/2020 19:16:06,true,1018
18/02/2020 20:15:37,13,18/02/2020 20:15:37,13,18/02/2020 20:16:00,18/02/2020 20:16:00,Blessington,Baile Coimín,Poolbeg Street,Poolbeg Street,Outbound,bac,1,,no,65,18/02/2020 19:16:06,true,1018
18/02/2020 20:19:00,16,18/02/2020 20:19:00,16,18/02/2020 20:21:00,18/02/2020 20:21:00,Stocking Ave,Ascaill Stoicín ,Ringsend Road,Ringsend Road,Outbound,bac,1,,no,15B,18/02/2020 20:02:18,true,1018
18/02/2020 20:22:43,20,18/02/2020 20:22:43,20,18/02/2020 20:23:00,18/02/2020 20:23:00,Dundrum LUAS,Dún Droma ,Maryfield Drive,Maryfield Drive,Outbound,bac,1,,no,14,18/02/2020 19:24:21,true,1018
18/02/2020 20:23:06,20,18/02/2020 20:23:06,20,18/02/2020 20:23:00,18/02/2020 20:23:00,Limekiln Ave,Limekiln Ave,Ringsend Road,Ringsend Road,Outbound,bac,1,,no,15A,18/02/2020 19:24:21,true,1018
18/02/2020 20:23:29,21,18/02/2020 20:23:29,21,18/02/2020 20:17:00,18/02/2020 20:17:00,Ballycullen Road,Br Bhaile Uí Chuilinn,Clongriffin,Cluain Ghrífín,Outbound,bac,1,,no,15,18/02/2020 19:54:04,true,1018
18/02/2020 20:24:20,21,18/02/2020 20:24:20,21,18/02/2020 20:24:00,18/02/2020 20:24:00,Rathmines,Ráth Maonais,IKEA,IKEA,Outbound,bac,1,,no,140,18/02/2020 19:24:21,true,1018
18/02/2020 20:34:33,32,18/02/2020 20:34:33,32,18/02/2020 20:32:00,18/02/2020 20:32:00,Ballycullen Road,Br Bhaile Uí Chuilinn,Clongriffin,Cluain Ghrífín,Outbound,bac,1,,no,15,18/02/2020 19:52:24,true,1018
18/02/2020 20:39:03,36,18/02/2020 20:39:03,36,18/02/2020 20:39:00,18/02/2020 20:39:00,Kimmage,Camaigh,Harristown,Baile Anraí,Outbound,bac,1,,no,83A,18/02/2020 19:39:13,true,1018
18/02/2020 20:41:26,39,18/02/2020 20:41:26,39,18/02/2020 20:41:00,18/02/2020 20:41:00,Stocking Ave,Ascaill Stoicín ,Ringsend Road,Ringsend Road,Outbound,bac,1,,no,15B,18/02/2020 19:42:30,true,1018
18/02/2020 20:42:43,40,18/02/2020 20:42:43,40,18/02/2020 20:43:00,18/02/2020 20:43:00,Dundrum LUAS,Dún Droma ,Maryfield Drive,Maryfield Drive,Outbound,bac,1,,no,14,18/02/2020 19:44:10,true,1018
18/02/2020 20:44:20,41,18/02/2020 20:44:20,41,18/02/2020 20:44:00,18/02/2020 20:44:00,Rathmines,Ráth Maonais,IKEA,IKEA,Outbound,bac,1,,no,140,18/02/2020 19:45:49,true,1018
18/02/2020 20:46:18,43,18/02/2020 20:46:18,43,18/02/2020 20:46:00,18/02/2020 20:46:00,Limekiln Ave,Limekiln Ave,Ringsend Road,Ringsend Road,Outbound,bac,1,,no,15A,18/02/2020 19:47:27,true,1018
18/02/2020 20:47:22,44,18/02/2020 20:47:22,44,18/02/2020 20:47:00,18/02/2020 20:47:00,Ballycullen Road,Br Bhaile Uí Chuilinn,Clongriffin,Cluain Ghrífín,Outbound,bac,1,,no,15,18/02/2020 19:47:27,true,1018
18/02/2020 20:52:22,49,18/02/2020 20:52:22,49,18/02/2020 20:52:00,18/02/2020 20:52:00,Kimmage,Camaigh,Harristown,Baile Anraí,Outbound,bac,1,,no,83,18/02/2020 20:02:18,true,1018
18/02/2020 20:55:37,53,18/02/2020 20:55:37,53,18/02/2020 20:56:00,18/02/2020 20:56:00,Stocking Ave,Ascaill Stoicín ,Ringsend Road,Ringsend Road,Outbound,bac,1,,no,15B,18/02/2020 19:55:42,true,1018
,,,,,,,,,,,,,,,,,,
18/02/2020 20:04:58,2,18/02/2020 20:04:58,2,18/02/2020 19:53:00,18/02/2020 19:53:00,Kimmage,Camaigh,Harristown,Baile Anraí,Outbound,bac,1,,no,83,18/02/2020 20:02:18,true,1019
18/02/2020 20:05:53,3,18/02/2020 20:05:53,3,18/02/2020 20:03:00,18/02/2020 20:03:00,Dundrum LUAS,Dún Droma ,Maryfield Drive,Maryfield Drive,Outbound,bac,1,,no,14,18/02/2020 20:02:18,true,1019
18/02/2020 20:07:01,4,18/02/2020 20:07:01,4,18/02/2020 20:05:00,18/02/2020 20:05:00,Rathmines,Ráth Maonais,IKEA,IKEA,Outbound,bac,1,,no,140,18/02/2020 20:02:18,true,1019
18/02/2020 20:07:51,5,18/02/2020 20:07:51,5,18/02/2020 20:02:00,18/02/2020 20:02:00,Stocking Ave,Ascaill Stoicín ,Ringsend Road,Ringsend Road,Outbound,bac,1,,no,15B,18/02/2020 19:57:21,true,1019
18/02/2020 20:08:46,6,18/02/2020 20:08:46,6,18/02/2020 20:03:00,18/02/2020 20:03:00,Ballycullen Road,Br Bhaile Uí Chuilinn,Clongriffin,Cluain Ghrífín,Outbound,bac,1,,no,15,18/02/2020 19:59:00,true,1019
18/02/2020 20:12:03,9,18/02/2020 20:12:03,9,18/02/2020 20:13:00,18/02/2020 20:13:00,Kimmage,Camaigh,Harristown,Baile Anraí,Outbound,bac,1,,no,83,18/02/2020 20:00:39,true,1019
18/02/2020 20:15:57,13,18/02/2020 20:15:57,13,18/02/2020 20:16:00,18/02/2020 20:16:00,Citywest,Iarthar na Cathrach ,Poolbeg Street,Poolbeg Street,Outbound,bac,1,,no,65B,18/02/2020 19:16:06,true,1019
18/02/2020 20:16:16,13,18/02/2020 20:16:16,13,18/02/2020 20:16:00,18/02/2020 20:16:00,Blessington,Baile Coimín,Poolbeg Street,Poolbeg Street,Outbound,bac,1,,no,65,18/02/2020 19:17:46,true,1019
18/02/2020 20:19:40,17,18/02/2020 20:19:40,17,18/02/2020 20:22:00,18/02/2020 20:22:00,Stocking Ave,Ascaill Stoicín ,Ringsend Road,Ringsend Road,Outbound,bac,1,,no,15B,18/02/2020 20:02:18,true,1019
18/02/2020 20:23:21,20,18/02/2020 20:23:21,20,18/02/2020 20:23:00,18/02/2020 20:23:00,Dundrum LUAS,Dún Droma ,Maryfield Drive,Maryfield Drive,Outbound,bac,1,,no,14,18/02/2020 19:24:21,true,1019
18/02/2020 20:23:50,21,18/02/2020 20:23:50,21,18/02/2020 20:24:00,18/02/2020 20:24:00,Limekiln Ave,Limekiln Ave,Ringsend Road,Ringsend Road,Outbound,bac,1,,no,15A,18/02/2020 19:24:21,true,1019
18/02/2020 20:24:07,21,18/02/2020 20:24:07,21,18/02/2020 20:18:00,18/02/2020 20:18:00,Ballycullen Road,Br Bhaile Uí Chuilinn,Clongriffin,Cluain Ghrífín,Outbound,bac,1,,no,15,18/02/2020 19:54:04,true,1019
18/02/2020 20:24:56,22,18/02/2020 20:24:56,22,18/02/2020 20:25:00,18/02/2020 20:25:00,Rathmines,Ráth Maonais,IKEA,IKEA,Outbound,bac,1,,no,140,18/02/2020 19:26:00,true,1019
18/02/2020 20:35:11,32,18/02/2020 20:35:11,32,18/02/2020 20:33:00,18/02/2020 20:33:00,Ballycullen Road,Br Bhaile Uí Chuilinn,Clongriffin,Cluain Ghrífín,Outbound,bac,1,,no,15,18/02/2020 19:52:24,true,1019
18/02/2020 20:39:41,37,18/02/2020 20:39:41,37,18/02/2020 20:40:00,18/02/2020 20:40:00,Kimmage,Camaigh,Harristown,Baile Anraí,Outbound,bac,1,,no,83A,18/02/2020 19:40:51,true,1019
18/02/2020 20:42:06,39,18/02/2020 20:42:06,39,18/02/2020 20:42:00,18/02/2020 20:42:00,Stocking Ave,Ascaill Stoicín ,Ringsend Road,Ringsend Road,Outbound,bac,1,,no,15B,18/02/2020 19:42:30,true,1019
18/02/2020 20:43:21,40,18/02/2020 20:43:21,40,18/02/2020 20:43:00,18/02/2020 20:43:00,Dundrum LUAS,Dún Droma ,Maryfield Drive,Maryfield Drive,Outbound,bac,1,,no,14,18/02/2020 19:44:10,true,1019
18/02/2020 20:44:56,42,18/02/2020 20:44:56,42,18/02/2020 20:45:00,18/02/2020 20:45:00,Rathmines,Ráth Maonais,IKEA,IKEA,Outbound,bac,1,,no,140,18/02/2020 19:45:49,true,1019
18/02/2020 20:46:47,44,18/02/2020 20:46:47,44,18/02/2020 20:47:00,18/02/2020 20:47:00,Limekiln Ave,Limekiln Ave,Ringsend Road,Ringsend Road,Outbound,bac,1,,no,15A,18/02/2020 19:47:27,true,1019
18/02/2020 20:48:00,45,18/02/2020 20:48:00,45,18/02/2020 20:48:00,18/02/2020 20:48:00,Ballycullen Road,Br Bhaile Uí Chuilinn,Clongriffin,Cluain Ghrífín,Outbound,bac,1,,no,15,18/02/2020 19:49:06,true,1019
18/02/2020 20:52:58,50,18/02/2020 20:52:58,50,18/02/2020 20:53:00,18/02/2020 20:53:00,Kimmage,Camaigh,Harristown,Baile Anraí,Outbound,bac,1,,no,83,18/02/2020 20:02:18,true,1019
18/02/2020 20:56:06,53,18/02/2020 20:56:06,53,18/02/2020 20:56:00,18/02/2020 20:56:00,Stocking Ave,Ascaill Stoicín ,Ringsend Road,Ringsend Road,Outbound,bac,1,,no,15B,18/02/2020 19:57:21,true,1019
,,,,,,,,,,,,,,,,,,
18/02/2020 20:05:23,2,18/02/2020 20:05:23,2,18/02/2020 19:54:00,18/02/2020 19:54:00,Kimmage,Camaigh,Harristown,Baile Anraí,Outbound,bac,1,,no,83,18/02/2020 20:02:19,true,1020
18/02/2020 20:06:41,4,18/02/2020 20:06:41,4,18/02/2020 20:04:00,18/02/2020 20:04:00,Dundrum LUAS,Dún Droma ,Maryfield Drive,Maryfield Drive,Outbound,bac,1,,no,14,18/02/2020 20:02:19,true,1020
18/02/2020 20:07:46,5,18/02/2020 20:07:46,5,18/02/2020 20:06:00,18/02/2020 20:06:00,Rathmines,Ráth Maonais,IKEA,IKEA,Outbound,bac,1,,no,140,18/02/2020 20:02:19,true,1020
18/02/2020 20:08:40,6,18/02/2020 20:08:40,6,18/02/2020 20:03:00,18/02/2020 20:03:00,Stocking Ave,Ascaill Stoicín ,Ringsend Road,Ringsend Road,Outbound,bac,1,,no,15B,18/02/2020 19:57:21,true,1020
18/02/2020 20:09:33,7,18/02/2020 20:09:33,7,18/02/2020 20:04:00,18/02/2020 20:04:00,Ballycullen Road,Br Bhaile Uí Chuilinn,Clongriffin,Cluain Ghrífín,Outbound,bac,1,,no,15,18/02/2020 19:59:00,true,1020
18/02/2020 20:12:48,10,18/02/2020 20:12:48,10,18/02/2020 20:14:00,18/02/2020 20:14:00,Kimmage,Camaigh,Harristown,Baile Anraí,Outbound,bac,1,,no,83,18/02/2020 20:00:39,true,1020
18/02/2020 20:16:39,14,18/02/2020 20:16:39,14,18/02/2020 20:17:00,18/02/2020 20:17:00,Citywest,Iarthar na Cathrach ,Poolbeg Street,Poolbeg Street,Outbound,bac,1,,no,65B,18/02/2020 19:17:46,true,1020
18/02/2020 20:17:04,14,18/02/2020 20:17:04,14,18/02/2020 20:17:00,18/02/2020 20:17:00,Blessington,Baile Coimín,Poolbeg Street,Poolbeg Street,Outbound,bac,1,,no,65,18/02/2020 19:17:46,true,1020
18/02/2020 20:20:29,18,18/02/2020 20:20:29,18,18/02/2020 20:23:00,18/02/2020 20:23:00,Stocking Ave,Ascaill Stoicín ,Ringsend Road,Ringsend Road,Outbound,bac,1,,no,15B,18/02/2020 20:02:19,true,1020
18/02/2020 20:24:09,21,18/02/2020 20:24:09,21,18/02/2020 20:24:00,18/02/2020 20:24:00,Dundrum LUAS,Dún Droma ,Maryfield Drive,Maryfield Drive,Outbound,bac,1,,no,14,18/02/2020 19:24:22,true,1020
18/02/2020 20:24:45,22,18/02/2020 20:24:45,22,18/02/2020 20:25:00,18/02/2020 20:25:00,Limekiln Ave,Limekiln Ave,Ringsend Road,Ringsend Road,Outbound,bac,1,,no,15A,18/02/2020 19:26:00,true,1020
18/02/2020 20:24:54,22,18/02/2020 20:24:54,22,18/02/2020 20:19:00,18/02/2020 20:19:00,Ballycullen Road,Br Bhaile Uí Chuilinn,Clongriffin,Cluain Ghrífín,Outbound,bac,1,,no,15,18/02/2020 19:54:04,true,1020
18/02/2020 20:25:41,23,18/02/2020 20:25:41,23,18/02/2020 20:26:00,18/02/2020 20:26:00,Rathmines,Ráth Maonais,IKEA,IKEA,Outbound,bac,1,,no,140,18/02/2020 19:26:00,true,1020
18/02/2020 20:35:58,33,18/02/2020 20:35:58,33,18/02/2020 20:34:00,18/02/2020 20:34:00,Ballycullen Road,Br Bhaile Uí Chuilinn,Clongriffin,Cluain Ghrífín,Outbound,bac,1,,no,15,18/02/2020 19:52:24,true,1020
18/02/2020 20:40:30,38,18/02/2020 20:40:30,38,18/02/2020 20:41:00,18/02/2020 20:41:00,Kimmage,Camaigh,Harristown,Baile Anraí,Outbound,bac,1,,no,83A,18/02/2020 19:40:52,true,1020
18/02/2020 20:42:55,40,18/02/2020 20:42:55,40,18/02/2020 20:43:00,18/02/2020 20:43:00,Stocking Ave,Ascaill Stoicín ,Ringsend Road,Ringsend Road,Outbound,bac,1,,no,15B,18/02/2020 19:44:09,true,1020
18/02/2020 20:44:09,41,18/02/2020 20:44:09,41,18/02/2020 20:44:00,18/02/2020 20:44:00,Dundrum LUAS,Dún Droma ,Maryfield Drive,Maryfield Drive,Outbound,bac,1,,no,14,18/02/2020 19:44:09,true,1020
18/02/2020 20:45:41,43,18/02/2020 20:45:41,43,18/02/2020 20:46:00,18/02/2020 20:46:00,Rathmines,Ráth Maonais,IKEA,IKEA,Outbound,bac,1,,no,140,18/02/2020 19:45:48,true,1020
18/02/2020 20:47:24,45,18/02/2020 20:47:24,45,18/02/2020 20:47:00,18/02/2020 20:47:00,Limekiln Ave,Limekiln Ave,Ringsend Road,Ringsend Road,Outbound,bac,1,,no,15A,18/02/2020 19:47:27,true,1020
18/02/2020 20:48:47,46,18/02/2020 20:48:47,46,18/02/2020 20:49:00,18/02/2020 20:49:00,Ballycullen Road,Br Bhaile Uí Chuilinn,Clongriffin,Cluain Ghrífín,Outbound,bac,1,,no,15,18/02/2020 19:49:06,true,1020
18/02/2020 20:53:43,51,18/02/2020 20:53:43,51,18/02/2020 20:54:00,18/02/2020 20:54:00,Kimmage,Camaigh,Harristown,Baile Anraí,Outbound,bac,1,,no,83,18/02/2020 20:02:19,true,1020
18/02/2020 20:56:42,54,18/02/2020 20:56:42,54,18/02/2020 20:57:00,18/02/2020 20:57:00,Stocking Ave,Ascaill Stoicín ,Ringsend Road,Ringsend Road,Outbound,bac,1,,no,15B,18/02/2020 19:57:21,true,1020
,,,,,,,,,,,,,,,,,,
18/02/2020 20:09:49,7,18/02/2020 20:09:49,7,18/02/2020 20:08:00,18/02/2020 20:08:00,Rathmines,Ráth Maonais,IKEA,IKEA,Outbound,bac,1,,no,140,18/02/2020 20:02:19,true,1021
18/02/2020 20:27:44,25,18/02/2020 20:27:44,25,18/02/2020 20:28:00,18/02/2020 20:28:00,Rathmines,Ráth Maonais,IKEA,IKEA,Outbound,bac,1,,no,140,18/02/2020 19:29:18,true,1021
